,GeoName,Description,LineCode,Year,Value
739,Missouri,      Motor vehicles and parts,4,2011,1270
740,Montana,      Motor vehicles and parts,4,2011,1443
741,Nebraska,      Motor vehicles and parts,4,2011,1585
742,Nevada,      Motor vehicles and parts,4,2011,1011
743,New Hampshire,      Motor vehicles and parts,4,2011,1352
744,New Jersey,      Motor vehicles and parts,4,2011,1319
745,New Mexico,      Motor vehicles and parts,4,2011,1133
746,New York,      Motor vehicles and parts,4,2011,871
747,North Carolina,      Motor vehicles and parts,4,2011,1194
748,North Dakota,      Motor vehicles and parts,4,2011,2048
749,Ohio,      Motor vehicles and parts,4,2011,1174
750,Oklahoma,      Motor vehicles and parts,4,2011,1469
751,Oregon,      Motor vehicles and parts,4,2011,977
752,Pennsylvania,      Motor vehicles and parts,4,2011,1234
753,Rhode Island,      Motor vehicles and parts,4,2011,973
754,South Carolina,      Motor vehicles and parts,4,2011,1103
755,South Dakota,      Motor vehicles and parts,4,2011,1670
756,Tennessee,      Motor vehicles and parts,4,2011,1198
757,Texas,      Motor vehicles and parts,4,2011,1446
758,Utah,      Motor vehicles and parts,4,2011,1128
759,Vermont,      Motor vehicles and parts,4,2011,1519
760,Virginia,      Motor vehicles and parts,4,2011,1287
761,Washington,      Motor vehicles and parts,4,2011,1067
762,West Virginia,      Motor vehicles and parts,4,2011,1240
763,Wisconsin,      Motor vehicles and parts,4,2011,1183
764,Wyoming,      Motor vehicles and parts,4,2011,1531
765,Alabama,      Motor vehicles and parts,4,2012,1340
766,Alaska,      Motor vehicles and parts,4,2012,1094
767,Arizona,      Motor vehicles and parts,4,2012,1214
768,Arkansas,      Motor vehicles and parts,4,2012,1320
769,California,      Motor vehicles and parts,4,2012,1092
770,Colorado,      Motor vehicles and parts,4,2012,1117
771,Connecticut,      Motor vehicles and parts,4,2012,1333
772,Delaware,      Motor vehicles and parts,4,2012,1660
773,District of Columbia,      Motor vehicles and parts,4,2012,1285
774,Florida,      Motor vehicles and parts,4,2012,1330
775,Georgia,      Motor vehicles and parts,4,2012,1239
776,Hawaii,      Motor vehicles and parts,4,2012,1029
777,Idaho,      Motor vehicles and parts,4,2012,1248
778,Illinois,      Motor vehicles and parts,4,2012,1233
779,Indiana,      Motor vehicles and parts,4,2012,1161
780,Iowa,      Motor vehicles and parts,4,2012,1469
781,Kansas,      Motor vehicles and parts,4,2012,1348
782,Kentucky,      Motor vehicles and parts,4,2012,1157
783,Louisiana,      Motor vehicles and parts,4,2012,1511
784,Maine,      Motor vehicles and parts,4,2012,1415
785,Maryland,      Motor vehicles and parts,4,2012,1439
786,Massachusetts,      Motor vehicles and parts,4,2012,1268
787,Michigan,      Motor vehicles and parts,4,2012,990
788,Minnesota,      Motor vehicles and parts,4,2012,1280
789,Mississippi,      Motor vehicles and parts,4,2012,1101
790,Missouri,      Motor vehicles and parts,4,2012,1357
791,Montana,      Motor vehicles and parts,4,2012,1566
792,Nebraska,      Motor vehicles and parts,4,2012,1694
793,Nevada,      Motor vehicles and parts,4,2012,1145
794,New Hampshire,      Motor vehicles and parts,4,2012,1433
795,New Jersey,      Motor vehicles and parts,4,2012,1399
796,New Mexico,      Motor vehicles and parts,4,2012,1234
797,New York,      Motor vehicles and parts,4,2012,915
798,North Carolina,      Motor vehicles and parts,4,2012,1283
799,North Dakota,      Motor vehicles and parts,4,2012,2278
800,Ohio,      Motor vehicles and parts,4,2012,1240
801,Oklahoma,      Motor vehicles and parts,4,2012,1612
802,Oregon,      Motor vehicles and parts,4,2012,1045
803,Pennsylvania,      Motor vehicles and parts,4,2012,1300
804,Rhode Island,      Motor vehicles and parts,4,2012,995
805,South Carolina,      Motor vehicles and parts,4,2012,1191
806,South Dakota,      Motor vehicles and parts,4,2012,1747
807,Tennessee,      Motor vehicles and parts,4,2012,1283
808,Texas,      Motor vehicles and parts,4,2012,1632
809,Utah,      Motor vehicles and parts,4,2012,1226
810,Vermont,      Motor vehicles and parts,4,2012,1579
811,Virginia,      Motor vehicles and parts,4,2012,1365
812,Washington,      Motor vehicles and parts,4,2012,1110
813,West Virginia,      Motor vehicles and parts,4,2012,1344
814,Wisconsin,      Motor vehicles and parts,4,2012,1250
815,Wyoming,      Motor vehicles and parts,4,2012,1610
816,Alabama,      Motor vehicles and parts,4,2013,1388
817,Alaska,      Motor vehicles and parts,4,2013,1116
818,Arizona,      Motor vehicles and parts,4,2013,1285
819,Arkansas,      Motor vehicles and parts,4,2013,1390
820,California,      Motor vehicles and parts,4,2013,1151
821,Colorado,      Motor vehicles and parts,4,2013,1177
822,Connecticut,      Motor vehicles and parts,4,2013,1381
823,Delaware,      Motor vehicles and parts,4,2013,1704
824,District of Columbia,      Motor vehicles and parts,4,2013,1287
825,Florida,      Motor vehicles and parts,4,2013,1422
826,Georgia,      Motor vehicles and parts,4,2013,1307
827,Hawaii,      Motor vehicles and parts,4,2013,1091
828,Idaho,      Motor vehicles and parts,4,2013,1332
829,Illinois,      Motor vehicles and parts,4,2013,1269
830,Indiana,      Motor vehicles and parts,4,2013,1191
831,Iowa,      Motor vehicles and parts,4,2013,1524
832,Kansas,      Motor vehicles and parts,4,2013,1357
833,Kentucky,      Motor vehicles and parts,4,2013,1184
834,Louisiana,      Motor vehicles and parts,4,2013,1593
835,Maine,      Motor vehicles and parts,4,2013,1456
836,Maryland,      Motor vehicles and parts,4,2013,1462
837,Massachusetts,      Motor vehicles and parts,4,2013,1334
838,Michigan,      Motor vehicles and parts,4,2013,1031
839,Minnesota,      Motor vehicles and parts,4,2013,1322
840,Mississippi,      Motor vehicles and parts,4,2013,1189
841,Missouri,      Motor vehicles and parts,4,2013,1382
842,Montana,      Motor vehicles and parts,4,2013,1662
843,Nebraska,      Motor vehicles and parts,4,2013,1741
844,Nevada,      Motor vehicles and parts,4,2013,1244
845,New Hampshire,      Motor vehicles and parts,4,2013,1548
846,New Jersey,      Motor vehicles and parts,4,2013,1478
847,New Mexico,      Motor vehicles and parts,4,2013,1303
848,New York,      Motor vehicles and parts,4,2013,946
849,North Carolina,      Motor vehicles and parts,4,2013,1352
850,North Dakota,      Motor vehicles and parts,4,2013,2391
851,Ohio,      Motor vehicles and parts,4,2013,1296
852,Oklahoma,      Motor vehicles and parts,4,2013,1692
853,Oregon,      Motor vehicles and parts,4,2013,1102
854,Pennsylvania,      Motor vehicles and parts,4,2013,1351
855,Rhode Island,      Motor vehicles and parts,4,2013,1049
856,South Carolina,      Motor vehicles and parts,4,2013,1256
857,South Dakota,      Motor vehicles and parts,4,2013,1811
858,Tennessee,      Motor vehicles and parts,4,2013,1310
859,Texas,      Motor vehicles and parts,4,2013,1695
860,Utah,      Motor vehicles and parts,4,2013,1327
861,Vermont,      Motor vehicles and parts,4,2013,1656
862,Virginia,      Motor vehicles and parts,4,2013,1394
863,Washington,      Motor vehicles and parts,4,2013,1199
864,West Virginia,      Motor vehicles and parts,4,2013,1377
865,Wisconsin,      Motor vehicles and parts,4,2013,1312
866,Wyoming,      Motor vehicles and parts,4,2013,1623
867,Alabama,      Motor vehicles and parts,4,2014,1436
868,Alaska,      Motor vehicles and parts,4,2014,1126
869,Arizona,      Motor vehicles and parts,4,2014,1344
870,Arkansas,      Motor vehicles and parts,4,2014,1462
871,California,      Motor vehicles and parts,4,2014,1213
872,Colorado,      Motor vehicles and parts,4,2014,1250
873,Connecticut,      Motor vehicles and parts,4,2014,1438
874,Delaware,      Motor vehicles and parts,4,2014,1793
875,District of Columbia,      Motor vehicles and parts,4,2014,1314
876,Florida,      Motor vehicles and parts,4,2014,1515
877,Georgia,      Motor vehicles and parts,4,2014,1363
878,Hawaii,      Motor vehicles and parts,4,2014,1145
879,Idaho,      Motor vehicles and parts,4,2014,1417
880,Illinois,      Motor vehicles and parts,4,2014,1337
881,Indiana,      Motor vehicles and parts,4,2014,1267
882,Iowa,      Motor vehicles and parts,4,2014,1590
883,Kansas,      Motor vehicles and parts,4,2014,1396
884,Kentucky,      Motor vehicles and parts,4,2014,1228
885,Louisiana,      Motor vehicles and parts,4,2014,1637
886,Maine,      Motor vehicles and parts,4,2014,1557
887,Maryland,      Motor vehicles and parts,4,2014,1511
888,Massachusetts,      Motor vehicles and parts,4,2014,1405
889,Michigan,      Motor vehicles and parts,4,2014,1128
890,Minnesota,      Motor vehicles and parts,4,2014,1393
891,Mississippi,      Motor vehicles and parts,4,2014,1232
892,Missouri,      Motor vehicles and parts,4,2014,1445
893,Montana,      Motor vehicles and parts,4,2014,1762
894,Nebraska,      Motor vehicles and parts,4,2014,1828
895,Nevada,      Motor vehicles and parts,4,2014,1302
896,New Hampshire,      Motor vehicles and parts,4,2014,1653
897,New Jersey,      Motor vehicles and parts,4,2014,1528
898,New Mexico,      Motor vehicles and parts,4,2014,1368
899,New York,      Motor vehicles and parts,4,2014,988
900,North Carolina,      Motor vehicles and parts,4,2014,1418
901,North Dakota,      Motor vehicles and parts,4,2014,2490
902,Ohio,      Motor vehicles and parts,4,2014,1383
903,Oklahoma,      Motor vehicles and parts,4,2014,1726
904,Oregon,      Motor vehicles and parts,4,2014,1158
905,Pennsylvania,      Motor vehicles and parts,4,2014,1405
906,Rhode Island,      Motor vehicles and parts,4,2014,1132
907,South Carolina,      Motor vehicles and parts,4,2014,1296
908,South Dakota,      Motor vehicles and parts,4,2014,1950
909,Tennessee,      Motor vehicles and parts,4,2014,1404
910,Texas,      Motor vehicles and parts,4,2014,1795
911,Utah,      Motor vehicles and parts,4,2014,1392
912,Vermont,      Motor vehicles and parts,4,2014,1748
913,Virginia,      Motor vehicles and parts,4,2014,1437
914,Washington,      Motor vehicles and parts,4,2014,1249
915,West Virginia,      Motor vehicles and parts,4,2014,1408
916,Wisconsin,      Motor vehicles and parts,4,2014,1399
917,Wyoming,      Motor vehicles and parts,4,2014,1692
918,Alabama,      Motor vehicles and parts,4,2015,1520
919,Alaska,      Motor vehicles and parts,4,2015,1163
920,Arizona,      Motor vehicles and parts,4,2015,1436
921,Arkansas,      Motor vehicles and parts,4,2015,1551
922,California,      Motor vehicles and parts,4,2015,1317
923,Colorado,      Motor vehicles and parts,4,2015,1330
924,Connecticut,      Motor vehicles and parts,4,2015,1475
925,Delaware,      Motor vehicles and parts,4,2015,1863
926,District of Columbia,      Motor vehicles and parts,4,2015,1394
927,Florida,      Motor vehicles and parts,4,2015,1648
928,Georgia,      Motor vehicles and parts,4,2015,1465
929,Hawaii,      Motor vehicles and parts,4,2015,1220
930,Idaho,      Motor vehicles and parts,4,2015,1553
931,Illinois,      Motor vehicles and parts,4,2015,1434
932,Indiana,      Motor vehicles and parts,4,2015,1343
933,Iowa,      Motor vehicles and parts,4,2015,1691
934,Kansas,      Motor vehicles and parts,4,2015,1451
935,Kentucky,      Motor vehicles and parts,4,2015,1347
936,Louisiana,      Motor vehicles and parts,4,2015,1720
937,Maine,      Motor vehicles and parts,4,2015,1681
938,Maryland,      Motor vehicles and parts,4,2015,1590
939,Massachusetts,      Motor vehicles and parts,4,2015,1512
940,Michigan,      Motor vehicles and parts,4,2015,1185
941,Minnesota,      Motor vehicles and parts,4,2015,1483
942,Mississippi,      Motor vehicles and parts,4,2015,1325
943,Missouri,      Motor vehicles and parts,4,2015,1544
944,Montana,      Motor vehicles and parts,4,2015,1842
945,Nebraska,      Motor vehicles and parts,4,2015,1929
946,Nevada,      Motor vehicles and parts,4,2015,1401
947,New Hampshire,      Motor vehicles and parts,4,2015,1720
948,New Jersey,      Motor vehicles and parts,4,2015,1589
949,New Mexico,      Motor vehicles and parts,4,2015,1451
950,New York,      Motor vehicles and parts,4,2015,1022
951,North Carolina,      Motor vehicles and parts,4,2015,1531
952,North Dakota,      Motor vehicles and parts,4,2015,2496
953,Ohio,      Motor vehicles and parts,4,2015,1451
954,Oklahoma,      Motor vehicles and parts,4,2015,1764
955,Oregon,      Motor vehicles and parts,4,2015,1254
956,Pennsylvania,      Motor vehicles and parts,4,2015,1481
957,Rhode Island,      Motor vehicles and parts,4,2015,1168
958,South Carolina,      Motor vehicles and parts,4,2015,1375
959,South Dakota,      Motor vehicles and parts,4,2015,2033
960,Tennessee,      Motor vehicles and parts,4,2015,1527
961,Texas,      Motor vehicles and parts,4,2015,1882
962,Utah,      Motor vehicles and parts,4,2015,1513
963,Vermont,      Motor vehicles and parts,4,2015,1827
964,Virginia,      Motor vehicles and parts,4,2015,1517
965,Washington,      Motor vehicles and parts,4,2015,1321
966,West Virginia,      Motor vehicles and parts,4,2015,1455
967,Wisconsin,      Motor vehicles and parts,4,2015,1497
968,Wyoming,      Motor vehicles and parts,4,2015,1723
969,Alabama,      Motor vehicles and parts,4,2016,1551
970,Alaska,      Motor vehicles and parts,4,2016,1116
971,Arizona,      Motor vehicles and parts,4,2016,1450
972,Arkansas,      Motor vehicles and parts,4,2016,1594
973,California,      Motor vehicles and parts,4,2016,1360
974,Colorado,      Motor vehicles and parts,4,2016,1329
975,Connecticut,      Motor vehicles and parts,4,2016,1497
976,Delaware,      Motor vehicles and parts,4,2016,1873
977,District of Columbia,      Motor vehicles and parts,4,2016,1387
978,Florida,      Motor vehicles and parts,4,2016,1656
979,Georgia,      Motor vehicles and parts,4,2016,1514
980,Hawaii,      Motor vehicles and parts,4,2016,1249
981,Idaho,      Motor vehicles and parts,4,2016,1597
982,Illinois,      Motor vehicles and parts,4,2016,1445
983,Indiana,      Motor vehicles and parts,4,2016,1373
984,Iowa,      Motor vehicles and parts,4,2016,1719
985,Kansas,      Motor vehicles and parts,4,2016,1472
986,Kentucky,      Motor vehicles and parts,4,2016,1364
987,Louisiana,      Motor vehicles and parts,4,2016,1671
988,Maine,      Motor vehicles and parts,4,2016,1697
989,Maryland,      Motor vehicles and parts,4,2016,1623
990,Massachusetts,      Motor vehicles and parts,4,2016,1516
991,Michigan,      Motor vehicles and parts,4,2016,1218
992,Minnesota,      Motor vehicles and parts,4,2016,1495
993,Mississippi,      Motor vehicles and parts,4,2016,1356
994,Missouri,      Motor vehicles and parts,4,2016,1558
995,Montana,      Motor vehicles and parts,4,2016,1843
996,Nebraska,      Motor vehicles and parts,4,2016,1942
997,Nevada,      Motor vehicles and parts,4,2016,1417
998,New Hampshire,      Motor vehicles and parts,4,2016,1737
999,New Jersey,      Motor vehicles and parts,4,2016,1614
1000,New Mexico,      Motor vehicles and parts,4,2016,1464
1001,New York,      Motor vehicles and parts,4,2016,1035
1002,North Carolina,      Motor vehicles and parts,4,2016,1575
1003,North Dakota,      Motor vehicles and parts,4,2016,2407
1004,Ohio,      Motor vehicles and parts,4,2016,1470
1005,Oklahoma,      Motor vehicles and parts,4,2016,1719
1006,Oregon,      Motor vehicles and parts,4,2016,1304
1007,Pennsylvania,      Motor vehicles and parts,4,2016,1499
1008,Rhode Island,      Motor vehicles and parts,4,2016,1168
